Ticker,Ret_12m,Ret_6m,Ret_3m,Ret_1m,Mom_Quality,Vol_126d,RSTR,Target_Next_1m,Close,RS_Rank,XGB_Score,Inst_Score,Momentum_Status
GPC,0.04884232240584363,0.028939611074157323,-0.037678809426821114,0.012071675431756024,0.036770646974087606,0.22005983022904174,0.2219501957945154,0.012071675431756024,129.9499969482422,58.199999999999996,0.0365024,0.04627744903605346,Weak
MAR,0.06323195880147003,0.1673837247595844,0.15001902602922712,0.15970964110092112,-0.09647768229945108,0.23445941160110198,0.2696925594484126,0.15970964110092112,303.44000244140625,60.199999999999996,0.036306605,0.017561294120010205,Weak
LRCX,1.1520113910481755,0.8850821520037848,0.5984298879400785,-0.03863114982243565,1.1906425408706112,0.415736406548464,2.7710139715990474,-0.03863114982243565,154.7899932861328,98.4,0.03609365,1.2283463408770363,Strong
WAB,0.03963972156017048,0.036881712741288375,0.08452474456049708,0.028360506301545074,0.011279215258625408,0.21564601123753266,0.18381847794303782,0.028360506301545074,208.64999389648438,57.4,0.036009647,0.04097819395378641,Weak
CAG,-0.3129152590920071,-0.19310983766160805,-0.039256603097739484,0.014351320258615408,-0.32726657935062253,0.24631651964162252,-1.2703786962696706,0.014351320258615408,17.670000076293945,7.3999999999999995,0.03587011,-0.36594544507943616,Weak
NWS,-0.08889733598163485,-0.10500049598277517,-0.12467383817488109,-0.05014751475475754,-0.03874982122687731,0.24347095741947453,-0.36512501090006483,-0.05014751475475754,28.979999542236328,36.4,0.035847496,-0.09322987684017602,Weak
AJG,-0.20728701368800828,-0.2914425499195644,-0.18486966939138083,-0.06079453783915323,-0.14649247584885505,0.2442548531524515,-0.848650542712575,-0.06079453783915323,246.10000610351562,17.0,0.035821885,-0.24953601670362152,Weak
AFL,-0.01809780947814943,0.0666888043250149,0.042619800683692644,0.030714180553564674,-0.0488119900317141,0.17046192563252993,-0.1061692187917872,0.030714180553564674,109.55000305175781,48.4,0.03521021,-0.02230437496483494,Weak
CLX,-0.3402792237345945,-0.16633117377404127,-0.10383325150656664,-0.05379686529980243,-0.2864823584347921,0.22110996213900705,-1.5389592601018507,-0.05379686529980243,106.41000366210938,6.2,0.03502394,-0.3694349009765252,Weak
ERIE,-0.3198455516393428,-0.1764953274785871,-0.12730942660645483,-0.0512853769912216,-0.2685601746481212,0.2744550626323464,-1.1653840471064671,-0.0512853769912216,293.760009765625,6.4,0.03502394,-0.3257045176558824,Weak
RMD,0.002411774167684122,0.02237451853124761,-0.08125465854074554,-0.013039018102535493,0.015450792270219615,0.19978869430955398,0.012071624853543026,-0.013039018102535493,248.3800048828125,51.0,0.034988962,0.006827075699661041,Weak
FICO,-0.2576057227122319,0.011680209940882813,0.17529640102346078,0.11563308652496529,-0.3732388092371972,0.4669876323721182,-0.5516328588911308,0.11563308652496529,1768.6800537109375,11.200000000000001,0.03476731,-0.2592408893409088,Weak
MA,0.035224495423532565,-0.06158579967386535,-0.07971665396756622,-0.017537245522870393,0.05276174094640296,0.19540047871527463,0.18026821456696376,-0.017537245522870393,543.969970703125,56.8,0.034624226,0.02939504069300846,Weak
AMD,0.5957013691472428,0.9171246599701306,0.35386880600545,-0.1376550083784429,0.7333563775256857,0.6234191095223073,0.9555391550376069,-0.1376550083784429,219.75999450683594,94.8,0.034490764,0.7543795546137432,Strong
SO,0.02976195835131734,0.005712883305272642,-0.025493884444696913,-0.056040137424836156,0.0858020957761535,0.13232686854579503,0.2249124359881415,-0.056040137424836156,89.01000213623047,55.800000000000004,0.03445729,0.07256568928109108,Weak
PANW,-0.052825435832056344,-0.03659039751862614,-0.014644176371799267,-0.13991848603621937,0.08709305020416303,0.30498796968025554,-0.17320498210941787,-0.13991848603621937,187.72999572753906,42.8,0.034400057,0.02615283477065087,Weak
SPGI,-0.04411831747462169,-0.032090287466496115,-0.08041709121358709,0.009507743734059826,-0.05362606120868152,0.20312208040210447,-0.21720099256212916,0.009507743734059826,495.2699890136719,44.2,0.03419276,-0.06835550259607975,Weak
EBAY,0.2958788491168023,0.11743108431629246,-0.07640587937234433,-0.008457238226947217,0.3043360873437495,0.42386207503719653,0.6980545477932582,-0.008457238226947217,82.7300033569336,84.2,0.034114975,0.2682527361115996,Weak
GE,0.5722339302471555,0.1686772156269325,0.04870349575228672,-0.07176182716965007,0.6439957574168056,0.2337517859785475,2.4480408902615705,-0.07176182716965007,288.45001220703125,94.19999999999999,0.034045633,0.6698073361768556,Strong
DXCM,-0.1850141330760574,-0.25716291812779246,-0.14508751212950455,-0.06862165249113161,-0.1163924805849258,0.44840736347745386,-0.412602798583079,-0.06862165249113161,63.52000045776367,19.8,0.033261426,-0.17703710304777234,Weak
CPRT,-0.3863636051089918,-0.22933066705013883,-0.1924504559499639,-0.07838978465728386,-0.30797382045170796,0.20811353629229087,-1.8565039640975234,-0.07838978465728386,39.150001525878906,3.5999999999999996,0.03318008,-0.4355458676858013,Weak
DLTR,0.5898436779949705,0.20440598380685215,-0.013111801566948134,0.11224692302975914,0.47759675496521137,0.3683138856976151,1.6014701071553705,0.11224692302975914,109.88999938964844,94.6,0.033132445,0.48627508029933947,Weak
LIN,-0.09690115876967509,-0.11802039165204437,-0.138569589820563,-0.0529645479744828,-0.04393661079519229,0.14357879264708745,-0.6748988272094986,-0.0529645479744828,407.1400146484375,35.199999999999996,0.03312498,-0.1313128865105304,Weak
PODD,0.1666915806104683,-0.04360004131610573,-0.09883458636305287,-0.0035904009967542283,0.17028198160722252,0.3272285573455332,0.509404136248574,-0.0035904009967542283,310.8299865722656,73.0,0.033066086,0.1345061356896645,Weak
KMB,-0.19400453642282056,-0.21908842092620862,-0.14926111611797865,-0.09708009531507189,-0.09692444110774867,0.27828004912819587,-0.6971557502257306,-0.09708009531507189,108.54000091552734,19.400000000000002,0.03265026,-0.18661403548426186,Weak
ORCL,0.0660221490465076,0.21100089624044327,-0.10657475514057901,-0.21779753597507745,0.28381968502158506,0.6979546945339409,0.094593745931595,-0.21779753597507745,200.94000244140625,61.0,0.032648258,0.21129388934014126,Weak
MLM,0.03794188764502637,0.1390136505285262,-0.0005022150509637058,0.004976100520580395,0.03296578712444598,0.1973407269857483,0.19226587549647817,0.004976100520580395,615.25,56.99999999999999,0.032635767,0.06675856842492428,Weak
AME,-0.0005855613405714166,0.1131344073099505,0.06016875703981328,-0.01366481753621962,0.013079256195648203,0.20169851381451823,-0.0029031514883143773,-0.01366481753621962,195.61000061035156,50.6,0.032563023,0.03620099573452891,Weak
META,0.12090730600002741,-0.043380626406285594,-0.12761004187632385,-0.03841129639934049,0.1593186023993679,0.3274581751402431,0.36922976788790046,-0.03841129639934049,640.8699951171875,66.2,0.032434948,0.11107700875952128,Weak
PFE,0.051549402890150864,0.11503351684157215,0.029422247286363445,0.05866471246807636,-0.007115309577925499,0.2670513412778054,0.1930318067061329,0.05866471246807636,25.270000457763672,58.4,0.03232178,0.04098292302080877,Weak
CDNS,-0.0015479231760088252,0.05842134621818529,-0.09681748688129599,-0.07875867032380013,0.0772107471477913,0.3074750536260361,-0.005034304922478275,-0.07875867032380013,309.6199951171875,50.4,0.032219328,0.04782553835193441,Weak
FCX,0.005673812308589321,0.08012559085964877,-0.03817347944784433,0.032111194998495796,-0.026437382689906475,0.44752811467389103,0.012678113670520495,0.032111194998495796,43.06999969482422,51.4,0.032219328,-0.002386848019746513,Weak
DPZ,-0.09015640404980041,-0.08339978033880513,-0.08947617819489317,0.04923758557572233,-0.13939398962552274,0.22596502843303062,-0.398983881156283,0.04923758557572233,423.8500061035156,36.0,0.031226536,-0.14916235577819228,Weak
UBER,0.20975408955178043,0.03503108950929046,-0.06723411300415161,-0.10280856449961762,0.31256265405139805,0.30758397114500396,0.6819408981910059,-0.10280856449961762,86.56999969482422,77.60000000000001,0.031171437,0.25601448885138234,Weak
GOOG,0.8549946797932566,0.8534999628433089,0.487813721784212,0.1178432136926606,0.737151466100596,0.28092307898255414,3.0435188268969293,0.1178432136926606,315.1199951171875,97.39999999999999,0.030995324,0.9661241270971335,Strong
GOOGL,0.8701437200764419,0.8668472786395915,0.49123083258729516,0.11869405413563139,0.7514496659408105,0.2881123413182795,3.020154277650983,0.11869405413563139,314.8900146484375,97.8,0.030995324,0.9753777663162324,Strong
CRM,-0.317444727270385,-0.10708158831278636,-0.07761040613440662,-0.09281119279915939,-0.22463353447122558,0.29140091432210863,-1.0893745066272786,-0.09281119279915939,232.8300018310547,6.6000000000000005,0.030974196,-0.2728949296214611,Weak
MDLZ,-0.10435335030860748,-0.1519645159662092,-0.07988529653303178,-0.023883649750308322,-0.08046970055829916,0.21164790937453296,-0.49305164703490356,-0.023883649750308322,56.400001525878906,35.0,0.03059928,-0.13596841788501488,Weak
TTD,-0.6931306935793006,-0.47064325788324035,-0.26947210025627044,-0.19175003380801658,-0.501380659771284,0.6978979988825224,-0.9931690514790769,-0.19175003380801658,39.58000183105469,0.4,0.030537808,-0.5212211626129533,Weak
WTW,0.02454986568413653,0.016764506453169847,-0.011691800329841961,0.011955862917734539,0.01259400276640199,0.18248388736998788,0.1345316895532888,0.011955862917734539,320.7900085449219,54.2,0.030535359,0.02319329187281985,Weak
WAT,0.024835797501025825,0.15744301973431019,0.3417093692811066,0.1600758694239226,-0.13524007192289678,0.35936852894467375,0.06910955050504547,0.1600758694239226,397.7900085449219,54.6,0.030214483,-0.008573547228260814,Weak
KMI,0.014336869283737785,-0.026509113562392828,0.03211529019987425,0.058234705032225165,-0.04389783574848738,0.1935873218083748,0.07405892674071571,0.058234705032225165,27.290000915527344,52.800000000000004,0.030213976,-0.021023102467511993,Weak
CCL,0.02328335236918444,0.1015292819326934,-0.16784337509137337,-0.08471583568632468,0.10799918805550912,0.379422947161516,0.06136516661253223,-0.08471583568632468,25.93000030517578,54.0,0.030010791,0.07445754837196004,Weak
UNP,-0.035696089777439544,0.06357028430272371,0.04220908547829216,0.057259053486507394,-0.09295514326394694,0.17841265237144868,-0.20007599967249842,0.057259053486507394,231.36000061035156,46.0,0.029769093,-0.05884572051724405,Weak
PNR,-0.027337130251158248,0.07141496102060296,-0.00933484314591615,-0.01941386823692337,-0.007923262014234878,0.20483567899037702,-0.13345883093170754,-0.01941386823692337,105.05999755859375,46.800000000000004,0.029769093,-0.004750332412182704,Weak
CMCSA,-0.3530912513600306,-0.2103593518493545,-0.21294670985199826,-0.02708637552651061,-0.32600487583352,0.22258318695941934,-1.5863338834500789,-0.02708637552651061,26.579999923706055,5.0,0.029724639,-0.41760285520019064,Weak
V,0.06707913868178883,-0.0922288791124315,-0.05434786311504902,-0.04053434043571047,0.1076134791174993,0.19370670282826122,0.3462922950129436,-0.04053434043571047,330.3900146484375,61.199999999999996,0.029127711,0.07531675483780274,Weak
POOL,-0.34653909614200884,-0.18166661860837063,-0.19830822107366963,-0.11770516879580262,-0.22883392734620622,0.3069698681323329,-1.128902645234932,-0.11770516879580262,243.3699951171875,5.6000000000000005,0.028878469,-0.3063547667602581,Weak
CSGP,-0.14889892140291505,-0.07165279432965299,-0.22809811027037508,-0.02326253246381904,-0.125636388939096,0.28591835389374193,-0.5207742678116128,-0.02326253246381904,68.0199966430664,25.0,0.028651958,-0.16459963003758699,Weak
OKE,-0.31636939441888867,-0.08155394079154965,0.002819245843948881,0.1215584034903614,-0.43792779790925007,0.2229449740975391,-1.419046989955809,0.1215584034903614,73.68000030517578,7.000000000000001,0.028405169,-0.42069024131504595,Weak
CPB,-0.31413145863958636,-0.08466180707433668,-0.01565370094769436,0.009904233344105284,-0.32403569198369164,0.26858941616535936,-1.169560078444002,0.009904233344105284,30.59000015258789,7.199999999999999,0.028405169,-0.3298751545442519,Weak
ALGN,-0.3562935728717158,-0.17808522919939607,0.06969960122008012,0.05988592778689239,-0.4161795006586082,0.6249445343794413,-0.5701203119177751,0.05988592778689239,146.72000122070312,4.8,0.028275013,-0.3353668173048136,Weak
EXE,0.2682025841013955,0.03983307059753094,0.243947034261649,0.21536050348003433,0.0528420806213612,0.3076826726919569,0.8716856940784321,0.21536050348003433,121.58000183105469,83.0,0.028035102,0.15123513532633104,Strong
EIX,-0.2986432043265467,0.08184464985517126,0.05792771443674338,0.044752007652430814,-0.3433952119789775,0.27513919392273684,-1.0854258895968494,0.044752007652430814,58.130001068115234,8.200000000000001,0.027976824,-0.29241801473236284,Weak
VRSN,0.3675201021339447,-0.08360638971428147,-0.07834943066776956,0.0687391255708365,0.2987809765631082,0.261278325475185,1.4066230004556963,0.0687391255708365,251.02000427246094,88.0,0.027382074,0.29537466497380127,Weak
CAH,0.7232141350330317,0.3482515639939616,0.3953819842991111,0.09565952387497378,0.6275546111580579,0.3137884247407479,2.304782707107668,0.09565952387497378,208.0,96.6,0.027298965,0.7161995486343049,Strong
KR,0.13789437117230863,0.0008119383306670613,-0.010630849084539706,0.037907677836610754,0.09998669333569787,0.25724816157824315,0.5360363717521357,0.037907677836610754,67.55000305175781,69.19999999999999,0.027176937,0.11269495593431174,Weak
TSLA,0.27173816833723996,0.2551869374187057,0.3059874720036233,-0.022631200447507882,0.29436936878474784,0.5308850451373939,0.511858773996758,-0.022631200447507882,430.1400146484375,83.2,0.027029265,0.309443633354628,Strong
RL,0.6613729713003598,0.33445231902178096,0.1799441047013799,0.1331764102754105,0.5281965610249493,0.28418400559212087,2.3272702132631795,0.1331764102754105,365.8800048828125,95.8,0.026912944,0.6345298322157817,Strong
WY,-0.2793206285142612,-0.12298976203265355,-0.10282569364338257,-0.050163033934908285,-0.22915759457935292,0.25154026379044014,-1.110441025644169,-0.050163033934908285,22.1200008392334,9.6,0.026644932,-0.2834191810828976,Weak
MTCH,0.0576730537700918,0.12583847503004075,-0.08232849436117073,0.04489166554764945,0.012781388222442347,0.3112420145524517,0.18529970593148345,0.04489166554764945,33.75,59.0,0.026436478,0.04313364909650483,Weak
WSM,0.06444291139726221,0.1616559491934837,-0.04623640954919617,-0.07988701046706148,0.1443299218643237,0.32592395699419,0.19772376351705556,-0.07988701046706148,182.44000244140625,60.4,0.026436478,0.1340778783540769,Weak
MSI,-0.24070346968265155,-0.10492941934008337,-0.2187959839482576,-0.1357238839569086,-0.10497958572574295,0.19411918510040116,-1.2399777464455992,-0.1357238839569086,373.3500061035156,12.8,0.026369883,-0.2298510083428481,Weak
MCHP,-0.19432331541554282,-0.09524002082587779,-0.15232820615612286,-0.13143349910466617,-0.06288981631087665,0.38350697889436813,-0.5067008584192325,-0.13143349910466617,53.43000030517578,19.0,0.026202574,-0.12268480040923709,Weak
NXPI,-0.11109913711777852,0.04426074918400258,-0.13861617784683844,-0.033385014180810524,-0.077714122936968,0.34159507573364006,-0.3252363544151569,-0.033385014180810524,199.49000549316406,33.0,0.026184695,-0.08416157715157982,Weak
AMZN,0.12518043007821067,0.13176874807926797,0.03789832556896111,0.049448103034551716,0.07573232704365895,0.312688701148972,0.40033563610784856,0.049448103034551716,233.8800048828125,66.8,0.026156433,0.11561654200972993,Strong
STLD,0.1852756277292813,0.24433827841344358,0.30387264684339366,0.05967886508096676,0.12559676264831454,0.3101872559487857,0.5973025138075683,0.05967886508096676,167.6199951171875,75.6,0.025764566,0.21434322933677363,Strong
JKHY,0.019703048827325986,-0.03073446561761972,0.08743188293151283,0.16226308562269454,-0.14256003679536855,0.20137765838858018,0.09784128480283946,0.16226308562269454,174.1999969482422,53.400000000000006,0.025612194,-0.07315559842730984,Weak
EQT,0.34431659631121536,0.07457526047771434,0.15882643309217404,0.15727984703583786,0.1870367492753775,0.3430239273713182,1.003768451226721,0.15727984703583786,60.52000045776367,86.8,0.025345257,0.24339659009265888,Strong
CRWD,0.38383206636094913,0.05209005312441661,0.21917776271538703,-0.06413824211541408,0.4479703084763632,0.37405509953447585,1.026137771784534,-0.06413824211541408,504.1300048828125,89.2,0.025345257,0.4037317491606933,Strong
SNPS,-0.20879140917661543,-0.05976613904611405,-0.2596577738298047,-0.010475660279469445,-0.19831574889714598,0.6725176452910299,-0.31046235089677326,-0.010475660279469445,438.2900085449219,16.8,0.025261045,-0.1879546896201682,Weak
PFG,0.009804906293843674,0.10795899571881962,0.0667951302076355,0.020667139577259297,-0.010862233283415623,0.21112818317128537,0.04644053743355092,0.020667139577259297,84.44999694824219,51.800000000000004,0.025140526,0.026398025937833195,Weak
CARR,-0.2854029327533739,-0.22350049501371694,-0.1423842485355843,-0.07816480192678188,-0.20723813082659204,0.306546394311352,-0.9310268789640267,-0.07816480192678188,54.25,9.0,0.024986977,-0.2763840902486597,Weak
ADSK,-0.04038242761025068,0.03339424583569328,-0.04399050126527082,0.014462899432821752,-0.054845327043072434,0.2669629378596167,-0.15126604439559285,0.014462899432821752,305.1199951171875,44.6,0.024918308,-0.04575400162479117,Weak
YUM,0.10779160461831605,0.0466103914029965,0.0357535537744309,0.08327342179173702,0.024518182826579027,0.22370571128401662,0.48184556397607525,0.08327342179173702,150.63999938964844,64.8,0.024676763,0.07579289975159734,Strong
TPR,0.8693403193490248,0.4387054758492601,0.09471103444406759,0.006554688960546562,0.8627856303884782,0.4182978363197482,2.0782806982642343,0.006554688960546562,112.0999984741211,97.6,0.024534658,0.8227116466737692,Strong
ACN,-0.281057985542862,-0.17729041253461209,0.004918527470048062,0.03281842598106821,-0.3138764115239302,0.2830545770067649,-0.9929462668118058,0.03281842598106821,257.42999267578125,9.2,0.024442164,-0.3225867033554563,Weak
DG,0.5025199064272894,0.13782308649795083,-0.004151992152962802,0.09801159195994535,0.40450831446734403,0.34224157094671676,1.468319307433071,0.09801159195994535,109.33999633789062,93.0,0.024427019,0.41668633750800743,Weak
ULTA,0.5192388070960079,0.1512782187198347,0.028393289571529756,0.07452028943496969,0.4447185176610382,0.26529299131767736,1.9572277598326786,0.07452028943496969,547.6400146484375,93.4,0.024427019,0.4956488592810107,Strong
IBM,0.37030883404461634,0.1725404931832193,0.27269298867946623,-0.008722988697425382,0.3790318227420417,0.27086626204822634,1.3671279370285132,-0.008722988697425382,305.6700134277344,88.6,0.024186693,0.4259092848526668,Strong
BEN,0.07745901900912577,0.08773138029645877,-0.10098660226861922,-0.010100989794135318,0.08756000880326109,0.24154965548024376,0.3206753445999475,-0.010100989794135318,22.540000915527344,62.2,0.024122607,0.09205115557438125,Weak
CME,0.2433673182801821,-0.03130939120675302,0.05623388040544741,0.061242248426468304,0.1821250698537138,0.16904079591210683,1.4396957667350403,0.061242248426468304,278.989990234375,81.2,0.02391183,0.25260612838492646,Strong
HON,-0.10490534889480074,-0.0950285311287119,-0.06694741991526809,-0.043729338506978355,-0.06117601038782239,0.20868636856078673,-0.5026938252761038,-0.043729338506978355,190.22000122070312,34.8,0.02374144,-0.11267543697757301,Weak
MCK,0.3783830273540474,0.18976606772231852,0.24011477121589642,0.038954563185081614,0.33942846416896577,0.23602113688378054,1.6031743273076744,0.038954563185081614,856.8900146484375,89.0,0.023689337,0.4259392018982002,Strong
HCA,0.5415494727524792,0.32112002493105174,0.2407048777952323,0.07754929981507708,0.46400017293740214,0.23235162146897365,2.3307324878074644,0.07754929981507708,503.0,93.8,0.023684554,0.5997678453089214,Strong
SW,-0.34036152720989976,-0.15521011827774644,-0.24326043167052158,-0.010821292445650665,-0.3295402347642491,0.35777318754885207,-0.9513332442315151,-0.010821292445650665,35.650001525878906,6.0,0.023612306,-0.3482255321043024,Weak
GILD,0.4015810958614514,0.15767456636705934,0.11075688825505625,0.04972981482807959,0.3518512810333718,0.26386624929680197,1.5219115628908837,0.04972981482807959,124.33000183105469,90.60000000000001,0.023513,0.40591252700802893,Strong
JBL,0.5849200302014459,0.2507475272072639,0.03955495379832974,-0.05145953690890015,0.636379567110346,0.37243483101988967,1.570529879280299,-0.05145953690890015,209.99000549316406,94.39999999999999,0.023376856,0.5929857290155234,Strong
INVH,-0.15647052965907893,-0.15895976746825258,-0.07455756183615858,-0.02182326417510494,-0.134647265483974,0.17901746437441887,-0.8740517591725993,-0.02182326417510494,27.790000915527344,23.400000000000002,0.023292119,-0.2074412448849107,Weak
STZ,-0.39482150966295204,-0.1975491604435774,-0.08136926229933206,0.06975473226082962,-0.46457624192378166,0.2663996847100274,-1.482064478014342,0.06975473226082962,137.8699951171875,3.2,0.023185074,-0.4745989512743519,Weak
EME,0.18299042035920476,0.29545012968007556,-0.019993943525590474,-0.062067856023341084,0.24505827638254585,0.39976055224895357,0.4577500689593961,-0.062067856023341084,607.780029296875,75.2,0.023177924,0.24990060430892316,Weak
AMGN,0.24451048500121875,0.18783383710430268,0.1846405647091287,0.1640311373249499,0.08047934767626885,0.27330624225644246,0.8946392258827197,0.1640311373249499,337.489990234375,81.39999999999999,0.023157367,0.1937823550858067,Strong
TXN,-0.1360057111802343,-0.07232368038334913,-0.15088850743217785,0.057011801703452214,-0.19301751288368652,0.32214652816371975,-0.4221858666473479,0.057011801703452214,168.16000366210938,27.200000000000003,0.022921152,-0.1875826812148343,Weak
MSCI,-0.058468101526632954,-0.0017465547919375268,0.013562853213119563,-0.037242296468637526,-0.02122580505799543,0.27990545812766154,-0.20888517829461672,-0.037242296468637526,559.6599731445312,40.6,0.022749688,-0.03261702650133448,Weak
WMB,0.08943901841141488,0.01978407290417228,0.0798567407611328,0.06629642078508224,0.02314259762633264,0.23069340988811582,0.38769646022741605,0.06629642078508224,61.439998626708984,62.8,0.022463843,0.06459769325548892,Strong
MNST,0.3851904871764116,0.1898792851246771,0.2119036088607622,0.14090427063870425,0.24428621653770732,0.23520811984754936,1.6376581192268092,0.14090427063870425,75.94999694824219,89.4,0.02232711,0.36950375975631694,Strong
TSN,-0.04645118814916194,0.05672140512532531,0.04026769119306883,0.14407188214296562,-0.19052307029212756,0.21452500184941992,-0.2165304171947618,0.14407188214296562,58.29999923706055,44.0,0.022280037,-0.12059583375038077,Weak
J,-0.03949872741168148,0.07249793912727398,-0.0853129501765798,-0.1604095859373026,0.12091085852562111,0.27079368008919297,-0.1458628111212623,-0.1604095859373026,132.83999633789062,44.800000000000004,0.022148676,0.06392852681104325,Weak
ELV,-0.1648320673691085,-0.11698657614439534,0.028383818883351175,0.024009877855756034,-0.18884194522486453,0.39505390085193853,-0.41723943748852027,0.024009877855756034,329.67999267578125,22.6,0.021913614,-0.17558804422431468,Weak
CI,-0.16776437304012226,-0.12290504214474218,-0.08568863561676021,0.10712262471419876,-0.274886997754321,0.38610152346038723,-0.434508446215272,0.10712262471419876,273.57000732421875,22.2,0.021913614,-0.24153291526474427,Weak
AIZ,0.004516311122385819,0.11659516088536259,0.05468065951432988,0.06530548201356257,-0.06078917089117675,0.2533622338091544,0.017825510355216314,0.06530548201356257,225.42999267578125,51.2,0.021797324,-0.005903853370678908,Weak
EMR,0.008928038025255658,0.11926019334984828,0.00862004910578329,-0.03148300210004662,0.04041104012530228,0.24065449943929226,0.037098986497478115,-0.03148300210004662,131.94000244140625,51.6,0.021797324,0.052670566305477166,Weak
CINF,0.06470341134513524,0.10794988060531585,0.09160162518187187,0.07560247552993804,-0.010899064184802798,0.20178366070604828,0.32065733726276785,0.07560247552993804,166.02999877929688,60.6,0.021766612,0.056276433854645466,Weak
VMC,0.01947041237349678,0.11183061620982637,-0.0004833838247334521,0.0080986554279745,0.011371756945522282,0.19652107260223647,0.09907544323709946,0.0080986554279745,291.8500061035156,53.2,0.021744518,0.03904838335051525,Weak
VLTO,-0.0606584420674523,0.009034184519812527,-0.039933364352975675,0.0058777045569711195,-0.06653614662442342,0.18032638617819685,-0.33638139904556286,0.0058777045569711195,100.97000122070312,40.2,0.021732714,-0.0757463274105454,Weak
T,0.1669683470753054,-0.05735312827988437,-0.10358812352321856,0.04497571299133152,0.12199263408397387,0.1897950323435604,0.879729806484424,0.04497571299133152,25.790000915527344,73.2,0.02171389,0.13933912309052798,Weak
ROP,-0.20568803655515255,-0.2147996190474133,-0.1438820365191139,0.0004059374791585135,-0.20609397403431107,0.18756664370655016,-1.0966130890359882,0.0004059374791585135,443.5799865722656,17.2,0.021703497,-0.2906658207855795,Weak
IDXX,0.7467889339338176,0.4160256176934616,0.13999524089008908,0.15978298308244154,0.5870059508513761,0.5127318821611723,1.456490146050781,0.15978298308244154,728.969970703125,96.8,0.021536434,0.595057232743605,Strong
MTD,0.1913413191993425,0.28652297243825164,0.15054072556450815,0.06614327812343923,0.12519804107590327,0.2764631993716959,0.6921041195869626,0.06614327812343923,1468.0899658203125,76.0,0.021393444,0.21668790364833934,Strong
TRMB,0.12850621900525638,0.1528797627176326,0.0394552435555795,0.03550139881901582,0.09300482018624057,0.24509346789853453,0.5243151525297127,0.03550139881901582,81.66999816894531,68.0,0.021359747,0.14275588426380006,Strong
WFC,0.12806411903097858,0.15569241195517702,0.049755481709379046,-0.001639681578546659,0.12970380060952524,0.249572006895616,0.5131349490030813,-0.001639681578546659,85.4000015258789,67.60000000000001,0.021359747,0.1652498058279966,Strong
EFX,-0.1867014070867986,-0.19721521792531982,-0.10511492690034685,-0.00978751179272741,-0.1769138952940712,0.3099856013941781,-0.6022905781658835,-0.00978751179272741,208.94000244140625,19.6,0.021344164,-0.21633193126812972,Weak
TPL,-0.4529437844088653,-0.2282127546921039,-0.09232173877494343,-0.07881169751843065,-0.37413208689043465,0.38262350809269663,-1.1837845161859015,-0.07881169751843065,853.739990234375,2.0,0.021244803,-0.3977324285687661,Weak
HBAN,-0.05241092712499951,0.08182335453011103,-0.05608566556460004,0.07963454601864628,-0.1320454731436458,0.23820477922527625,-0.22002466657242495,0.07963454601864628,16.540000915527344,43.2,0.021150196,-0.09047364619386776,Weak
EPAM,-0.23424619145420678,0.11630904047908563,0.08998283626393211,0.196481341323832,-0.43072753277803877,0.35334123761960057,-0.6629460886939867,0.196481341323832,190.4199981689453,13.600000000000001,0.021000786,-0.2924710368140116,Weak
D,0.07747922528684259,0.08329715739723298,0.039884671803252836,0.02150535566956502,0.05597386961727757,0.17484012632334517,0.44314326988962677,0.02150535566956502,60.79999923706055,62.4,0.020954112,0.0985465474191011,Strong
ES,0.09814763699790996,0.036759821435893736,0.05661611077433015,-0.09823847832249266,0.19638611532040262,0.26556825225816516,0.3695759420162103,-0.09823847832249266,66.55000305175781,63.4,0.020954112,0.16780283875847438,Strong
SYY,0.02093979799099177,0.05311179796699417,-0.05145269268936026,0.016198216376174246,0.004741581614817525,0.18274066666136762,0.11458751012326562,0.016198216376174246,75.91000366210938,53.6,0.020922452,0.019780790305679887,Weak
WMT,0.23335314612007552,0.12048206346168389,0.1398058305416714,0.09097129137218718,0.14238185474788834,0.20945059901435772,1.114120213636053,0.09097129137218718,111.52999877929688,80.4,0.02082879,0.23491812995884223,Strong
AES,0.18038242916013103,0.4106142012068743,0.056514264001053194,0.010546078437991158,0.16983635072213987,0.49877632801019656,0.3616499401239496,0.010546078437991158,13.989999771118164,74.6,0.020817054,0.22584107108715906,Strong
DVN,0.03200827705249587,0.23286903102218193,0.046764058917980744,0.18275547002709613,-0.15074719297460026,0.3119975509015955,0.10259143688788548,0.18275547002709613,37.86000061035156,56.2,0.020755578,-0.02893895999973715,Weak
DVA,-0.29006910515963447,-0.11286366628242506,-0.12931726527285603,0.00412629780016438,-0.29419540295979885,0.28891182820306943,-1.0040056406266331,0.00412629780016438,119.23999786376953,8.4,0.020532599,-0.31242226562231323,Weak
COR,0.4606516655551247,0.2373276124657453,0.22337535722868296,0.05715610568755203,0.4034955598675727,0.213699968254213,2.1556000654485037,0.05715610568755203,360.1199951171875,92.2,0.020236567,0.5274604006814113,Strong
FOXA,0.45217226237783836,0.20957373426024217,0.09247982375433383,0.013433021290214286,0.4387392410876241,0.275539753595151,1.641041833267415,0.013433021290214286,66.38999938964844,91.8,0.020212859,0.47851045720679775,Strong
CNP,0.23187263177514073,0.05673402610637157,0.037125715446423735,0.011270809280267802,0.22060182249487292,0.14930663775623115,1.552996137745147,0.011270809280267802,39.130001068115234,79.80000000000001,0.020206362,0.3027200840373552,Strong
